x,y,H,B,P,M
39,47,3,20,0,0
40,47,2,15,0,0
41,47,1,22,0,0
42,47,0,20,0,0
43,47,4,21,0,0
44,47,2,19,0,0
45,47,1,17,0,0
46,47,2,16,0,0
47,47,1,17,0,0
48,47,0,20,0,0
49,47,0,23,0,0
50,47,0,14,0,0
51,47,1,15,0,0
52,47,6,16,0,0
53,47,2,19,0,0
6,48,1,9,0,0
7,48,6,19,0,0
8,48,5,16,0,0
9,48,6,23,0,0
10,48,6,18,0,0
11,48,1,19,0,0
12,48,4,19,0,0
13,48,2,9,0,0
14,48,5,15,0,0
15,48,3,25,0,0
16,48,2,20,0,0
17,48,2,17,0,0
18,48,2,17,0,0
19,48,3,22,0,0
20,48,0,26,0,0
21,48,0,23,0,0
22,48,2,27,0,0
23,48,2,21,0,0
24,48,2,23,0,0
25,48,1,15,0,0
26,48,2,25,0,0
27,48,4,25,0,0
28,48,1,22,0,0
29,48,6,12,0,0
30,48,1,25,0,0
31,48,0,19,0,0
32,48,1,15,0,0
33,48,0,25,0,0
34,48,2,20,0,0
35,48,0,16,0,0
36,48,2,21,0,0
37,48,0,22,0,0
38,48,2,27,0,0
39,48,1,16,0,0
40,48,1,19,0,0
41,48,1,21,0,0
42,48,3,18,0,0
43,48,2,16,0,0
44,48,1,17,0,0
45,48,7,24,0,0
46,48,1,11,0,0
47,48,0,13,0,0
48,48,1,24,0,0
49,48,1,20,0,0
50,48,3,16,0,0
51,48,2,26,0,0
52,48,1,24,0,0
53,48,0,8,0,0
7,49,2,15,0,0
8,49,1,18,0,0
9,49,3,14,0,0
10,49,1,16,0,0
11,49,2,22,0,0
12,49,2,25,0,0
13,49,7,16,0,0
14,49,2,14,0,0
15,49,3,25,0,0
16,49,4,24,0,0
17,49,4,19,0,0
18,49,4,17,0,0
19,49,2,27,0,0
20,49,0,15,0,0
21,49,2,17,0,0
22,49,2,17,0,0
23,49,4,9,0,0
24,49,5,16,0,0
25,49,2,21,0,0
26,49,0,28,0,0
27,49,1,13,0,0
28,49,1,26,0,0
29,49,2,20,0,0
30,49,2,17,0,0
31,49,4,18,0,0
32,49,4,15,0,0
33,49,0,17,0,0
34,49,2,16,0,0
35,49,1,17,0,0
36,49,1,19,0,0
37,49,1,14,0,0
38,49,0,16,0,0
39,49,1,16,0,0
40,49,0,18,0,0
41,49,1,23,0,0
42,49,2,17,0,0
43,49,2,24,0,0
44,49,2,17,0,0
45,49,2,19,0,0
46,49,0,18,0,0
47,49,0,23,0,0
48,49,1,20,0,0
49,49,2,23,0,0
50,49,1,21,0,0
51,49,1,18,0,0
52,49,2,11,0,0
8,50,3,8,0,0
9,50,2,18,0,0
10,50,2,21,0,0
11,50,6,24,0,0
12,50,10,11,0,0
13,50,6,16,0,0
14,50,0,18,0,0
15,50,3,26,0,0
16,50,3,25,0,0
17,50,5,13,0,0
18,50,5,20,0,0
19,50,4,18,0,0
20,50,4,19,0,0
21,50,3,24,0,0
22,50,4,18,0,0
23,50,3,28,0,0
24,50,2,15,0,0
25,50,3,11,0,0
26,50,0,19,0,0
27,50,1,24,0,0
28,50,1,13,0,0
29,50,2,19,0,0
30,50,2,28,0,0
31,50,1,15,0,0
32,50,0,17,0,0
33,50,1,17,0,0
34,50,1,17,0,0
35,50,1,17,0,0
36,50,0,17,0,0
37,50,2,23,0,0
38,50,5,21,0,0
39,50,5,21,0,0
40,50,0,27,0,0
41,50,1,12,0,0
42,50,1,19,0,0
43,50,0,23,0,0
44,50,2,24,0,0
45,50,1,17,0,0
46,50,1,15,0,0
47,50,1,20,0,0
48,50,2,14,0,0
49,50,2,25,0,0
50,50,3,18,0,0
51,50,1,7,0,0
9,51,0,14,0,0
10,51,5,11,0,0
11,51,3,16,0,0
12,51,4,20,0,0
13,51,2,18,0,0
14,51,1,18,0,0
15,51,2,17,0,0
16,51,3,23,0,0
17,51,3,13,0,0
18,51,1,22,0,0
19,51,2,15,0,0
20,51,2,23,0,0
21,51,2,21,0,0
22,51,3,22,0,0
23,51,5,17,0,0
24,51,4,20,0,0
25,51,1,17,0,0
26,51,2,15,0,0
27,51,0,11,0,0
28,51,0,20,0,0
29,51,1,15,0,0
30,51,2,26,0,0
31,51,7,18,0,0
32,51,2,27,0,0
33,51,1,21,0,0
34,51,2,17,0,0
35,51,7,15,0,0
36,51,0,28,0,0
37,51,0,15,0,0
38,51,0,19,0,0
39,51,3,8,0,0
40,51,0,19,0,0
41,51,5,21,0,0
42,51,2,15,0,0
43,51,1,27,0,0
44,51,0,26,0,0
45,51,0,32,0,0
46,51,2,14,0,0
47,51,3,13,0,0
48,51,3,32,0,0
49,51,0,10,0,0
50,51,1,7,0,0
10,52,1,9,0,0
11,52,5,13,0,0
12,52,2,17,0,0
13,52,2,31,0,0
14,52,4,14,0,0
15,52,10,16,0,0
16,52,2,17,0,0
17,52,1,14,0,0
18,52,0,17,0,0
19,52,4,21,0,0
20,52,3,22,0,0
21,52,2,16,0,0
22,52,1,24,0,0
23,52,0,25,0,0
24,52,1,17,0,0
25,52,9,20,0,0
26,52,4,25,0,0
27,52,3,20,0,0
28,52,1,21,0,0
29,52,2,17,0,0
30,52,0,13,0,0
31,52,2,12,0,0
32,52,1,22,0,0
33,52,1,19,0,0
34,52,1,24,0,0
35,52,1,22,0,0
36,52,0,16,0,0
37,52,4,22,0,0
38,52,4,23,0,0
39,52,1,10,0,0
40,52,0,20,0,0
41,52,0,20,0,0
42,52,1,20,0,0
43,52,0,26,0,0
44,52,1,15,0,0
45,52,3,20,0,0
46,52,1,20,0,0
47,52,2,24,0,0
48,52,0,18,0,0
49,52,1,8,0,0
11,53,1,14,0,0
12,53,2,13,0,0
13,53,8,15,0,0
14,53,6,14,0,0
15,53,7,21,0,0
16,53,6,24,0,0
17,53,0,14,0,0
18,53,3,16,0,0
19,53,2,26,0,0
20,53,0,18,0,0
21,53,0,23,0,0
22,53,2,19,0,0
23,53,1,13,0,0
24,53,0,22,0,0
25,53,3,17,0,0
26,53,8,21,0,0
27,53,4,17,0,0
28,53,1,11,0,0
29,53,0,24,0,0
30,53,0,22,0,0
31,53,1,19,0,0
32,53,0,16,0,0
33,53,2,18,0,0
34,53,3,23,0,0
35,53,0,21,0,0
36,53,0,14,0,0
37,53,2,19,0,0
38,53,3,21,0,0
39,53,1,23,0,0
40,53,1,14,0,0
41,53,1,8,0,0
42,53,0,16,0,0
43,53,6,23,0,0
44,53,3,16,0,0
45,53,1,17,0,0
46,53,1,30,0,0
47,53,1,8,0,0
48,53,0,11,0,0
13,54,6,13,0,0
14,54,6,23,0,0
15,54,2,13,0,0
16,54,3,27,0,0
17,54,0,13,0,0
18,54,2,16,0,0
19,54,1,21,0,0
20,54,4,24,0,0
21,54,3,24,0,0
22,54,3,20,0,0
23,54,1,22,0,0
24,54,4,22,0,0
25,54,2,16,0,0
26,54,32,19,0,0
27,54,47,12,0,0
28,54,4,27,0,0
29,54,3,12,0,0
30,54,1,23,0,0
31,54,1,26,0,0
32,54,1,13,0,0
33,54,1,9,0,0
34,54,1,16,0,0
35,54,1,22,0,0
36,54,2,23,0,0
37,54,0,20,0,0
38,54,5,16,0,0
39,54,6,26,0,0
40,54,2,19,0,0
41,54,1,19,0,0
42,54,0,27,0,0
43,54,2,20,0,0
44,54,1,18,0,0
45,54,0,14,0,0
46,54,1,7,0,0
14,55,2,9,0,0
15,55,2,14,0,0
16,55,2,16,0,0
17,55,2,22,0,0
18,55,2,27,0,0
19,55,2,12,0,0
20,55,2,20,0,0
21,55,4,18,0,0
22,55,0,21,0,0
23,55,4,28,0,0
24,55,2,13,0,0
25,55,1,12,0,0
26,55,7,12,0,0
27,55,3,15,0,0
28,55,2,17,0,0
29,55,5,18,0,0
30,55,2,23,0,0
31,55,3,17,0,0
32,55,2,24,0,0
33,55,1,22,0,0
34,55,1,19,0,0
35,55,0,21,0,0
36,55,1,17,0,0
37,55,2,25,0,0
38,55,2,26,0,0
39,55,1,25,0,0
40,55,2,22,0,0
41,55,2,34,0,0
42,55,5,16,0,0
43,55,3,19,0,0
44,55,1,22,0,0
45,55,0,12,0,0
16,56,0,9,0,0
17,56,3,13,0,0
18,56,4,26,0,0
19,56,2,17,0,0
20,56,2,21,0,0
21,56,9,22,0,0
22,56,2,25,0,0
23,56,3,16,0,0
24,56,1,17,0,0
25,56,3,25,0,0
26,56,7,16,0,0
27,56,7,19,0,0
28,56,2,17,0,0
29,56,5,20,0,0
30,56,1,18,0,0
31,56,2,14,0,0
32,56,2,12,0,0
33,56,2,16,0,0
34,56,1,26,0,0
35,56,6,18,0,0
36,56,3,24,0,0
37,56,5,20,0,0
38,56,0,31,0,0
39,56,3,16,0,0
40,56,1,18,0,0
41,56,0,18,0,0
42,56,3,17,0,0
43,56,3,9,0,0
18,57,3,8,0,0
19,57,3,18,0,0
20,57,0,11,0,0
21,57,2,21,0,0
22,57,3,16,0,0
23,57,1,23,0,0
24,57,3,11,0,0
25,57,1,24,0,0
26,57,7,18,0,0
27,57,21,23,0,0
28,57,3,18,0,0
29,57,6,12,0,0
30,57,0,23,0,0
31,57,2,22,0,0
32,57,3,16,0,0
33,57,2,21,0,0
34,57,0,19,0,0
35,57,0,18,0,0
36,57,1,16,0,0
37,57,1,28,0,0
38,57,2,17,0,0
39,57,4,16,0,0
40,57,3,10,0,0
41,57,0,7,0,0
21,58,3,9,0,0
22,58,0,12,0,0
23,58,3,14,0,0
24,58,1,14,0,0
25,58,1,17,0,0
26,58,2,12,0,0
27,58,1,24,0,0
28,58,2,15,0,0
29,58,1,20,0,0
30,58,2,14,0,0
31,58,2,24,0,0
32,58,1,13,0,0
33,58,2,17,0,0
34,58,2,13,0,0
35,58,2,12,0,0
36,58,1,15,0,0
37,58,0,20,0,0
38,58,0,11,0,0
25,59,2,8,0,0
26,59,2,12,0,0
27,59,0,14,0,0
28,59,2,11,0,0
29,59,3,20,0,0
30,59,1,12,0,0
31,59,0,12,0,0
32,59,0,15,0,0
33,59,1,13,0,0
34,59,1,11,0,0
