x,y,H,B,P,M
25,0,11,0,0,0
26,0,10,1,0,0
27,0,14,0,0,0
28,0,7,4,0,0
29,0,4,1,0,0
30,0,13,1,0,0
31,0,12,1,0,0
32,0,6,4,0,0
33,0,5,2,0,0
34,0,10,1,0,0
21,1,6,3,0,0
22,1,12,0,0,0
23,1,6,1,0,0
24,1,15,0,0,0
25,1,39,1,0,0
26,1,43,2,0,0
27,1,23,1,0,0
28,1,34,4,0,0
29,1,9,1,0,0
30,1,16,2,0,0
31,1,39,2,0,0
32,1,20,2,0,0
33,1,22,0,0,0
34,1,35,0,0,0
35,1,10,1,0,0
36,1,15,0,0,0
37,1,8,1,0,0
38,1,0,1,0,0
18,2,8,0,0,0
19,2,13,2,0,0
20,2,10,0,0,0
21,2,21,0,0,0
22,2,17,1,0,0
23,2,17,1,0,0
24,2,10,3,0,0
25,2,28,5,0,0
26,2,39,3,0,0
27,2,31,2,0,0
28,2,16,4,0,0
29,2,15,3,0,0
30,2,11,2,0,0
31,2,6,3,0,0
32,2,14,3,0,0
33,2,21,2,0,0
34,2,29,0,0,0
35,2,14,1,0,0
36,2,13,1,0,0
37,2,4,3,0,0
38,2,3,1,0,0
39,2,12,2,0,0
40,2,21,0,0,0
41,2,13,3,0,0
16,3,8,0,0,0
17,3,13,1,0,0
18,3,34,0,0,0
19,3,33,1,0,0
20,3,40,1,0,0
21,3,27,1,0,0
22,3,21,2,0,0
23,3,15,0,0,0
24,3,19,2,0,0
25,3,13,3,0,0
26,3,21,1,0,0
27,3,11,0,0,0
28,3,13,2,0,0
29,3,13,4,0,0
30,3,10,2,0,0
31,3,9,2,0,0
32,3,11,2,0,0
33,3,40,1,0,0
34,3,24,1,0,0
35,3,24,4,0,0
36,3,12,2,0,0
37,3,7,3,0,0
38,3,15,1,0,0
39,3,14,1,0,0
40,3,18,1,0,0
41,3,23,2,0,0
42,3,21,0,0,0
43,3,5,0,0,0
14,4,7,1,0,0
15,4,9,2,0,0
16,4,48,0,0,0
17,4,28,2,0,0
18,4,30,1,0,0
19,4,19,0,0,0
20,4,26,0,0,0
21,4,35,0,0,0
22,4,12,1,0,0
23,4,9,0,0,0
24,4,7,2,0,0
25,4,12,0,0,0
26,4,27,2,0,0
27,4,24,0,0,0
28,4,31,1,0,0
29,4,10,0,0,0
30,4,8,2,0,0
31,4,18,1,0,0
32,4,21,2,0,0
33,4,27,1,0,0
34,4,41,0,0,0
35,4,30,1,0,0
36,4,21,1,0,0
37,4,18,1,0,0
38,4,28,2,0,0
39,4,22,1,0,0
40,4,23,0,0,0
41,4,40,3,0,0
42,4,21,2,0,0
43,4,12,2,0,0
44,4,14,3,0,0
45,4,8,0,0,0
13,5,5,3,0,0
14,5,16,0,0,0
15,5,11,1,0,0
16,5,15,1,0,0
17,5,15,3,0,0
18,5,9,3,0,0
19,5,3,3,0,0
20,5,9,0,0,0
21,5,12,2,0,0
22,5,19,4,0,0
23,5,7,2,0,0
24,5,5,0,0,0
25,5,12,0,0,0
26,5,23,0,0,0
27,5,20,1,0,0
28,5,12,1,0,0
29,5,15,1,0,0
30,5,9,1,0,0
31,5,11,2,0,0
32,5,35,1,0,0
33,5,21,2,0,0
34,5,17,2,0,0
35,5,19,2,0,0
36,5,27,3,0,0
37,5,20,2,0,0
38,5,19,1,0,0
39,5,19,1,0,0
40,5,22,1,0,0
41,5,43,1,0,0
42,5,14,1,0,0
43,5,15,1,0,0
44,5,19,2,0,0
45,5,21,1,0,0
46,5,3,1,0,0
11,6,3,1,0,0
12,6,9,3,0,0
13,6,17,1,0,0
14,6,36,0,0,0
15,6,42,0,0,0
16,6,60,1,0,0
17,6,19,1,0,0
18,6,15,0,0,0
19,6,12,0,0,0
20,6,4,3,0,0
21,6,12,1,0,0
22,6,4,1,0,0
23,6,26,3,0,0
24,6,14,4,0,0
25,6,17,1,0,0
26,6,24,0,0,0
27,6,57,2,0,0
28,6,20,1,0,0
29,6,18,1,0,0
30,6,33,1,0,0
31,6,15,0,0,0
32,6,22,2,0,0
33,6,7,1,0,0
34,6,12,2,0,0
35,6,15,1,0,0
36,6,11,3,0,0
37,6,18,2,0,0
38,6,17,0,0,0
39,6,19,1,0,0
40,6,19,3,0,0
41,6,31,1,0,0
42,6,20,1,0,0
43,6,11,2,0,0
44,6,15,3,0,0
45,6,16,2,0,0
46,6,12,1,0,0
47,6,11,3,0,0
48,6,8,0,0,0
10,7,11,2,0,0
11,7,21,1,0,0
12,7,21,3,0,0
13,7,37,0,0,0
14,7,20,2,0,0
15,7,15,0,0,0
16,7,22,0,0,0
17,7,9,0,0,0
18,7,21,0,0,0
19,7,8,0,0,0
20,7,8,0,0,0
21,7,20,2,0,0
22,7,18,2,0,0
23,7,11,4,0,0
24,7,20,2,0,0
25,7,30,3,0,0
26,7,20,3,0,0
27,7,22,3,0,0
28,7,23,1,0,0
29,7,16,2,0,0
30,7,21,1,0,0
31,7,15,1,0,0
32,7,8,4,0,0
33,7,5,0,0,0
34,7,8,2,0,0
35,7,8,4,0,0
36,7,9,1,0,0
37,7,5,6,0,0
38,7,10,2,0,0
39,7,21,2,0,0
40,7,19,1,0,0
41,7,16,1,0,0
42,7,18,2,0,0
43,7,31,3,0,0
44,7,10,1,0,0
45,7,17,0,0,0
46,7,15,1,0,0
47,7,61,0,0,0
48,7,25,2,0,0
49,7,9,0,0,0
9,8,9,0,0,0
10,8,26,2,0,0
11,8,36,3,0,0
12,8,13,2,0,0
13,8,27,0,0,0
14,8,28,3,0,0
15,8,24,0,0,0
16,8,21,2,0,0
17,8,5,5,0,0
18,8,20,2,0,0
19,8,18,2,0,0
20,8,21,2,0,0
21,8,39,0,0,0
22,8,32,3,0,0
23,8,14,2,0,0
24,8,18,0,0,0
25,8,24,2,0,0
26,8,24,0,0,0
27,8,12,1,0,0
28,8,6,1,0,0
29,8,22,1,0,0
30,8,19,2,0,0
31,8,17,3,0,0
32,8,26,3,0,0
33,8,11,1,0,0
34,8,9,2,0,0
35,8,5,3,0,0
36,8,9,0,0,0
37,8,4,2,0,0
38,8,17,1,0,0
39,8,31,1,0,0
40,8,21,0,0,0
41,8,16,0,0,0
42,8,24,5,0,0
43,8,8,2,0,0
44,8,11,0,0,0
45,8,16,0,0,0
46,8,16,0,0,0
47,8,40,0,0,0
48,8,17,1,0,0
49,8,20,1,0,0
50,8,11,0,0,0
8,9,9,0,0,0
9,9,30,0,0,0
10,9,31,2,0,0
11,9,14,1,0,0
12,9,19,0,0,0
13,9,23,1,0,0
14,9,26,0,0,0
15,9,17,0,0,0
16,9,10,1,0,0
17,9,10,2,0,0
18,9,12,1,0,0
19,9,10,0,0,0
20,9,31,1,0,0
21,9,29,0,0,0
22,9,27,0,0,0
23,9,32,1,0,0
24,9,13,0,0,0
25,9,16,3,0,0
26,9,26,4,0,0
27,9,16,0,0,0
28,9,9,1,0,0
29,9,8,2,0,0
30,9,14,1,0,0
31,9,22,3,0,0
32,9,22,2,0,0
33,9,7,0,0,0
34,9,10,0,0,0
35,9,8,2,0,0
36,9,20,3,0,0
37,9,11,3,0,0
38,9,19,0,0,0
39,9,44,0,0,0
40,9,22,1,0,0
41,9,21,0,0,0
42,9,17,2,0,0
43,9,12,0,0,0
44,9,10,4,0,0
45,9,19,1,0,0
46,9,15,3,0,0
47,9,11,2,0,0
48,9,7,0,0,0
49,9,10,0,0,0
50,9,8,1,0,0
51,9,4,2,0,0
7,10,7,0,0,0
8,10,11,2,0,0
9,10,18,1,0,0
10,10,18,1,0,0
11,10,10,0,0,0
12,10,18,0,0,0
13,10,15,1,0,0
14,10,21,3,0,0
15,10,18,0,0,0
16,10,13,1,0,0
17,10,12,0,0,0
18,10,13,0,0,0
19,10,14,2,0,0
20,10,34,1,0,0
21,10,17,0,0,0
22,10,13,2,0,0
23,10,11,3,0,0
24,10,5,3,0,0
25,10,37,0,0,0
26,10,19,2,0,0
27,10,17,2,0,0
28,10,9,3,0,0
29,10,11,1,0,0
30,10,12,4,0,0
31,10,22,2,0,0
32,10,41,0,0,0
33,10,29,1,0,0
34,10,25,2,0,0
35,10,8,4,0,0
36,10,14,1,0,0
37,10,5,2,0,0
38,10,19,1,0,0
39,10,39,1,0,0
40,10,25,1,0,0
41,10,21,1,0,0
42,10,19,0,0,0
43,10,24,0,0,0
44,10,13,2,0,0
45,10,19,0,0,0
46,10,16,1,0,0
47,10,24,2,0,0
48,10,10,0,0,0
49,10,8,1,0,0
50,10,8,2,0,0
51,10,23,0,0,0
52,10,3,1,0,0
6,11,6,0,0,0
7,11,27,1,0,0
8,11,36,2,0,0
9,11,32,0,0,0
10,11,14,2,0,0
11,11,16,1,0,0
12,11,20,2,0,0
13,11,16,1,0,0
14,11,58,2,0,0
15,11,19,2,0,0
16,11,13,5,0,0
17,11,16,2,0,0
18,11,10,3,0,0
19,11,11,2,0,0
20,11,23,0,0,0
21,11,23,1,0,0
22,11,10,2,0,0
23,11,11,1,0,0
24,11,13,1,0,0
25,11,17,0,0,0
26,11,19,0,0,0
27,11,20,0,0,0
28,11,6,3,0,0
29,11,2,1,0,0
30,11,17,0,0,0
31,11,35,0,0,0
32,11,39,2,0,0
33,11,33,1,0,0
34,11,26,0,0,0
35,11,25,1,0,0
36,11,22,2,0,0
37,11,8,1,0,0
38,11,20,1,0,0
39,11,15,2,0,0
40,11,28,2,0,0
41,11,20,2,0,0
42,11,13,1,0,0
43,11,11,1,0,0
44,11,7,1,0,0
45,11,9,1,0,0
46,11,13,0,0,0
47,11,15,1,0,0
48,11,26,3,0,0
49,11,15,1,0,0
50,11,26,2,0,0
51,11,22,1,0,0
52,11,27,0,0,0
53,11,11,3,0,0
6,12,10,2,0,0
7,12,32,2,0,0
8,12,47,0,0,0
9,12,23,0,0,0
10,12,16,2,0,0
11,12,5,3,0,0
12,12,5,1,0,0
13,12,17,1,0,0
14,12,48,1,0,0
15,12,21,1,0,0
16,12,20,3,0,0
17,12,17,0,0,0
18,12,9,0,0,0
19,12,18,2,0,0
20,12,18,0,0,0
21,12,20,6,0,0
22,12,11,0,0,0
23,12,11,1,0,0
24,12,10,3,0,0
25,12,10,0,0,0
26,12,7,3,0,0
27,12,6,2,0,0
28,12,9,1,0,0
29,12,7,2,0,0
30,12,21,5,0,0
31,12,31,3,0,0
32,12,18,0,0,0
33,12,32,3,0,0
34,12,24,1,0,0
35,12,35,0,0,0
36,12,30,0,0,0
37,12,20,3,0,0
38,12,8,3,0,0
39,12,13,0,0,0
40,12,10,2,0,0
41,12,7,3,0,0
42,12,6,2,0,0
43,12,9,4,0,0
44,12,15,2,0,0
45,12,18,0,0,0
46,12,20,0,0,0
47,12,18,0,0,0
48,12,23,2,0,0
49,12,16,1,0,0
50,12,13,3,0,0
51,12,22,2,0,0
52,12,25,1,0,0
53,12,10,1,0,0
5,13,3,0,0,0
6,13,7,1,0,0
7,13,23,0,0,0
8,13,30,2,0,0
9,13,27,2,0,0
10,13,21,1,0,0
11,13,12,3,0,0
12,13,9,3,0,0
13,13,15,0,0,0
14,13,20,1,0,0
15,13,17,1,0,0
16,13,17,1,0,0
17,13,15,1,0,0
18,13,12,2,0,0
19,13,22,1,0,0
20,13,31,3,0,0
21,13,7,0,0,0
22,13,15,0,0,0
23,13,22,2,0,0
24,13,19,0,0,0
25,13,8,2,0,0
26,13,15,2,0,0
27,13,17,4,0,0
28,13,12,1,0,0
29,13,18,3,0,0
30,13,15,0,0,0
31,13,16,1,0,0
32,13,30,3,0,0
33,13,27,2,0,0
34,13,20,3,0,0
35,13,20,0,0,0
36,13,22,2,0,0
37,13,14,0,0,0
38,13,10,1,0,0
39,13,10,0,0,0
40,13,8,5,0,0
41,13,32,0,0,0
42,13,19,2,0,0
43,13,16,2,0,0
44,13,28,2,0,0
45,13,25,2,0,0
46,13,17,1,0,0
47,13,16,1,0,0
48,13,33,1,0,0
49,13,12,1,0,0
50,13,26,2,0,0
51,13,31,0,0,0
52,13,28,1,0,0
53,13,14,1,0,0
54,13,4,0,0,0
4,14,4,1,0,0
5,14,7,2,0,0
6,14,3,1,0,0
7,14,12,0,0,0
8,14,18,3,0,0
9,14,30,1,0,0
10,14,15,4,0,0
11,14,15,1,0,0
12,14,13,1,0,0
13,14,11,1,0,0
14,14,38,1,0,0
15,14,40,2,0,0
16,14,20,1,0,0
17,14,13,0,0,0
18,14,22,1,0,0
19,14,25,0,0,0
20,14,24,1,0,0
21,14,35,1,0,0
22,14,19,1,0,0
23,14,15,1,0,0
24,14,35,0,0,0
25,14,42,0,0,0
26,14,43,3,0,0
27,14,43,1,0,0
28,14,20,2,0,0
29,14,12,2,0,0
30,14,26,1,0,0
31,14,12,2,0,0
32,14,24,1,0,0
33,14,17,2,0,0
34,14,13,1,0,0
35,14,7,2,0,0
36,14,15,1,0,0
37,14,22,0,0,0
38,14,13,0,0,0
39,14,13,0,0,0
40,14,24,1,0,0
41,14,13,2,0,0
42,14,30,5,0,0
43,14,30,0,0,0
44,14,24,0,0,0
45,14,37,2,0,0
46,14,28,1,0,0
47,14,26,1,0,0
48,14,24,0,0,0
49,14,14,0,0,0
50,14,18,0,0,0
51,14,33,2,0,0
52,14,22,0,0,0
53,14,9,2,0,0
54,14,14,1,0,0
55,14,5,5,0,0
4,15,8,2,0,0
5,15,4,1,0,0
6,15,14,0,0,0
7,15,20,3,0,0
8,15,27,5,0,0
9,15,10,4,0,0
10,15,10,1,0,0
11,15,6,2,0,0
12,15,14,3,0,0
13,15,17,4,0,0
14,15,21,0,0,0
15,15,29,1,0,0
16,15,11,2,0,0
17,15,9,2,0,0
18,15,9,0,0,0
19,15,11,1,0,0
20,15,20,2,0,0
21,15,29,4,0,0
22,15,20,2,0,0
23,15,17,0,0,0
24,15,17,1,0,0
25,15,28,0,0,0
26,15,9,2,0,0
27,15,9,2,0,0
28,15,13,1,0,0
29,15,11,0,0,0
30,15,13,2,0,0
31,15,11,0,0,0
32,15,16,3,0,0
33,15,11,2,0,0
34,15,12,2,0,0
35,15,7,4,0,0
36,15,18,0,0,0
37,15,13,2,0,0
38,15,13,3,0,0
39,15,28,0,0,0
40,15,27,1,0,0
41,15,25,1,0,0
42,15,21,0,0,0
43,15,14,0,0,0
44,15,32,1,0,0
45,15,25,0,0,0
46,15,17,1,0,0
47,15,18,1,0,0
48,15,26,1,0,0
49,15,11,2,0,0
50,15,14,3,0,0
51,15,35,1,0,0
52,15,17,0,0,0
53,15,15,4,0,0
54,15,26,1,0,0
55,15,14,0,0,0
3,16,4,2,0,0
4,16,10,4,0,0
5,16,8,2,0,0
6,16,41,0,0,0
7,16,15,2,0,0
8,16,14,0,0,0
9,16,9,0,0,0
10,16,9,2,0,0
11,16,4,4,0,0
12,16,7,0,0,0
13,16,12,4,0,0
14,16,9,3,0,0
15,16,21,1,0,0
16,16,18,1,0,0
17,16,10,3,0,0
18,16,8,3,0,0
19,16,10,3,0,0
20,16,7,1,0,0
21,16,18,4,0,0
22,16,29,1,0,0
23,16,39,2,0,0
24,16,15,2,0,0
25,16,30,3,0,0
26,16,14,1,0,0
27,16,16,4,0,0
28,16,14,3,0,0
29,16,25,2,0,0
30,16,21,1,0,0
31,16,20,1,0,0
32,16,16,1,0,0
33,16,16,6,0,0
34,16,17,2,0,0
35,16,5,3,0,0
36,16,10,1,0,0
37,16,17,0,0,0
38,16,16,0,0,0
39,16,42,2,0,0
40,16,20,1,0,0
41,16,15,0,0,0
42,16,17,2,0,0
43,16,14,0,0,0
44,16,9,4,0,0
45,16,29,1,0,0
46,16,13,0,0,0
47,16,9,1,0,0
48,16,17,1,0,0
49,16,19,3,0,0
50,16,17,1,0,0
51,16,14,2,0,0
52,16,11,1,0,0
53,16,16,0,0,0
54,16,28,1,0,0
55,16,17,2,0,0
56,16,5,2,0,0
3,17,16,1,0,0
4,17,13,4,0,0
5,17,37,1,0,0
6,17,51,0,0,0
7,17,16,2,0,0
8,17,13,2,0,0
9,17,19,0,0,0
10,17,11,3,0,0
11,17,9,5,0,0
12,17,6,2,0,0
13,17,14,1,0,0
14,17,23,3,0,0
15,17,7,1,0,0
16,17,7,5,0,0
17,17,8,1,0,0
18,17,8,2,0,0
19,17,9,1,0,0
20,17,16,4,0,0
21,17,22,1,0,0
22,17,23,2,0,0
23,17,28,2,0,0
24,17,26,1,0,0
25,17,23,2,0,0
26,17,15,2,0,0
27,17,17,4,0,0
28,17,28,1,0,0
29,17,23,1,0,0
30,17,38,1,0,0
31,17,20,1,0,0
32,17,14,0,0,0
33,17,8,4,0,0
34,17,9,0,0,0
35,17,12,0,0,0
36,17,11,0,0,0
37,17,28,1,0,0
38,17,24,1,0,0
39,17,14,2,0,0
40,17,16,2,0,0
41,17,10,2,0,0
42,17,17,0,0,0
43,17,13,3,0,0
44,17,21,2,0,0
45,17,27,1,0,0
46,17,10,0,0,0
47,17,11,5,0,0
48,17,19,0,0,0
49,17,17,3,0,0
50,17,24,2,0,0
51,17,20,1,0,0
52,17,27,2,0,0
53,17,24,1,0,0
54,17,25,1,0,0
55,17,22,3,0,0
56,17,16,2,0,0
2,18,1,3,0,0
3,18,16,5,0,0
4,18,25,2,0,0
5,18,31,1,0,0
6,18,28,2,0,0
7,18,22,2,0,0
8,18,24,1,0,0
9,18,23,0,0,0
10,18,16,1,0,0
11,18,15,4,0,0
12,18,11,0,0,0
13,18,33,1,0,0
14,18,20,0,0,0
15,18,16,1,0,0
16,18,25,1,0,0
17,18,15,1,0,0
18,18,8,0,0,0
19,18,8,3,0,0
20,18,22,0,0,0
21,18,33,1,0,0
22,18,17,0,0,0
23,18,20,1,0,0
24,18,22,2,0,0
25,18,16,0,0,0
26,18,16,1,0,0
27,18,11,3,0,0
28,18,16,2,0,0
29,18,18,1,0,0
30,18,31,3,0,0
31,18,36,0,0,0
32,18,37,1,0,0
33,18,31,1,0,0
34,18,15,1,0,0
35,18,10,2,0,0
36,18,20,2,0,0
37,18,14,1,0,0
38,18,18,1,0,0
39,18,10,2,0,0
40,18,22,0,0,0
41,18,17,1,0,0
42,18,14,2,0,0
43,18,9,3,0,0
44,18,10,0,0,0
45,18,20,4,0,0
46,18,8,1,0,0
47,18,10,2,0,0
48,18,14,1,0,0
49,18,11,1,0,0
50,18,14,0,0,0
51,18,13,0,0,0
52,18,15,1,0,0
53,18,17,1,0,0
54,18,22,1,0,0
55,18,24,2,0,0
56,18,17,2,0,0
57,18,10,0,0,0
2,19,7,0,0,0
3,19,29,0,0,0
4,19,29,2,0,0
5,19,24,0,0,0
6,19,18,0,0,0
7,19,26,2,0,0
8,19,19,0,0,0
9,19,37,1,0,0
10,19,21,1,0,0
11,19,16,4,0,0
12,19,15,2,0,0
13,19,6,3,0,0
14,19,13,1,0,0
15,19,17,2,0,0
16,19,20,3,0,0
17,19,37,2,0,0
18,19,11,4,0,0
19,19,12,1,0,0
20,19,10,2,0,0
21,19,26,2,0,0
22,19,17,0,0,0
23,19,18,2,0,0
24,19,12,1,0,0
25,19,17,5,0,0
26,19,9,3,0,0
27,19,13,1,0,0
28,19,13,0,0,0
29,19,20,4,0,0
30,19,32,0,0,0
31,19,26,1,0,0
32,19,18,3,0,0
33,19,13,3,0,0
34,19,7,1,0,0
35,19,5,4,0,0
36,19,9,3,0,0
37,19,14,1,0,0
38,19,17,1,0,0
39,19,15,1,0,0
40,19,22,1,0,0
41,19,20,2,0,0
42,19,16,6,0,0
43,19,17,2,0,0
44,19,46,1,0,0
45,19,19,1,0,0
46,19,19,3,0,0
47,19,14,1,0,0
48,19,22,1,0,0
49,19,17,0,0,0
50,19,17,1,0,0
51,19,6,1,0,0
52,19,17,3,0,0
53,19,22,1,0,0
54,19,20,1,0,0
55,19,22,3,0,0
56,19,31,0,0,0
57,19,8,2,0,0
2,20,10,0,0,0
3,20,23,2,0,0
4,20,27,2,0,0
5,20,15,1,0,0
6,20,30,0,0,0
7,20,23,4,0,0
8,20,18,3,0,0
9,20,19,0,0,0
10,20,22,3,0,0
11,20,10,2,0,0
12,20,9,3,0,0
13,20,11,1,0,0
14,20,11,1,0,0
15,20,34,1,0,0
16,20,39,1,0,0
17,20,19,2,0,0
18,20,14,0,0,0
19,20,17,1,0,0
20,20,8,0,0,0
21,20,18,1,0,0
22,20,6,0,0,0
23,20,22,1,0,0
24,20,16,3,0,0
25,20,12,1,0,0
26,20,13,0,0,0
27,20,7,1,0,0
28,20,13,2,0,0
29,20,19,0,0,0
30,20,24,0,0,0
31,20,24,1,0,0
32,20,14,1,0,0
33,20,12,0,0,0
34,20,5,0,0,0
35,20,11,3,0,0
36,20,5,3,0,0
37,20,19,0,0,0
38,20,35,0,0,0
39,20,30,2,0,0
40,20,19,1,0,0
41,20,11,2,0,0
42,20,6,2,0,0
43,20,32,1,0,0
44,20,32,2,0,0
45,20,32,3,0,0
46,20,25,3,0,0
47,20,28,1,0,0
48,20,16,3,0,0
49,20,21,3,0,0
50,20,21,1,0,0
51,20,14,6,0,0
52,20,7,4,0,0
53,20,13,0,0,0
54,20,22,5,0,0
55,20,18,1,0,0
56,20,15,1,0,0
57,20,8,1,0,0
1,21,3,3,0,0
2,21,12,0,0,0
3,21,16,2,0,0
4,21,17,1,0,0
5,21,13,2,0,0
6,21,18,3,0,0
7,21,32,1,0,0
8,21,13,1,0,0
9,21,11,0,0,0
10,21,11,3,0,0
11,21,6,2,0,0
12,21,9,2,0,0
13,21,19,2,0,0
14,21,27,3,0,0
15,21,26,2,0,0
16,21,16,3,0,0
17,21,18,2,0,0
18,21,17,0,0,0
19,21,32,0,0,0
20,21,24,2,0,0
21,21,13,0,0,0
22,21,46,2,0,0
23,21,18,2,0,0
24,21,22,2,0,0
25,21,16,1,0,0
26,21,15,2,0,0
27,21,13,1,0,0
28,21,15,4,0,0
29,21,7,1,0,0
30,21,18,1,0,0
31,21,21,1,0,0
32,21,12,0,0,0
33,21,18,1,0,0
34,21,9,1,0,0
35,21,9,4,0,0
36,21,11,3,0,0
37,21,12,0,0,0
38,21,14,1,0,0
39,21,20,0,0,0
40,21,7,4,0,0
41,21,16,3,0,0
42,21,13,2,0,0
43,21,20,3,0,0
44,21,43,2,0,0
45,21,22,0,0,0
46,21,34,1,0,0
47,21,32,0,0,0
48,21,38,1,0,0
49,21,26,0,0,0
50,21,18,1,0,0
51,21,12,1,0,0
52,21,9,2,0,0
53,21,18,2,0,0
54,21,14,2,0,0
55,21,18,1,0,0
56,21,34,2,0,0
57,21,25,1,0,0
58,21,4,0,0,0
1,22,9,1,0,0
2,22,16,2,0,0
3,22,32,2,0,0
4,22,8,0,0,0
5,22,8,3,0,0
6,22,15,2,0,0
7,22,9,1,0,0
8,22,25,1,0,0
9,22,20,2,0,0
10,22,21,1,0,0
11,22,7,1,0,0
12,22,15,1,0,0
13,22,9,1,0,0
14,22,24,1,0,0
15,22,34,1,0,0
16,22,28,0,0,0
17,22,7,0,0,0
18,22,17,1,0,0
19,22,29,0,0,0
20,22,19,1,0,0
21,22,16,0,0,0
22,22,23,1,0,0
23,22,20,0,0,0
24,22,22,1,0,0
25,22,27,0,0,0
26,22,20,2,0,0
27,22,19,2,0,0
28,22,22,0,0,0
29,22,30,1,0,0
30,22,21,3,0,0
31,22,17,2,0,0
32,22,16,1,0,0
33,22,15,2,0,0
34,22,29,2,0,0
35,22,22,1,0,0
36,22,12,4,0,0
37,22,18,1,0,0
38,22,14,1,0,0
39,22,25,1,0,0
40,22,14,0,0,0
41,22,5,0,0,0
42,22,18,6,0,0
43,22,17,0,0,0
44,22,21,1,0,0
45,22,9,1,0,0
46,22,14,3,0,0
47,22,18,1,0,0
48,22,30,0,0,0
49,22,21,2,0,0
50,22,13,0,0,0
51,22,21,3,0,0
52,22,13,1,0,0
53,22,9,2,0,0
54,22,12,5,0,0
55,22,10,4,0,0
56,22,23,4,0,0
57,22,25,2,0,0
58,22,5,0,0,0
1,23,11,2,0,0
2,23,11,0,0,0
3,23,32,3,0,0
4,23,19,0,0,0
5,23,10,4,0,0
6,23,10,1,0,0
7,23,17,0,0,0
8,23,20,0,0,0
9,23,21,3,0,0
10,23,26,3,0,0
11,23,11,1,0,0
12,23,8,3,0,0
13,23,9,0,0,0
14,23,15,1,0,0
15,23,12,1,0,0
16,23,14,3,0,0
17,23,19,2,0,0
18,23,25,3,0,0
19,23,36,1,0,0
20,23,16,0,0,0
21,23,16,0,0,0
22,23,15,2,0,0
23,23,11,4,0,0
24,23,18,0,0,0
25,23,17,2,0,0
26,23,26,1,0,0
27,23,20,3,0,0
28,23,27,2,0,0
29,23,23,3,0,0
30,23,19,0,0,0
31,23,45,1,0,0
32,23,28,0,0,0
33,23,35,1,0,0
34,23,29,0,0,0
35,23,18,3,0,0
36,23,13,2,0,0
37,23,11,1,0,0
38,23,26,3,0,0
39,23,12,2,0,0
40,23,16,2,0,0
41,23,11,1,0,0
42,23,14,1,0,0
43,23,16,0,0,0
44,23,8,4,0,0
45,23,6,3,0,0
46,23,13,1,0,0
47,23,21,1,0,0
48,23,40,1,0,0
49,23,10,2,0,0
50,23,11,2,0,0
51,23,10,1,0,0
52,23,19,2,0,0
53,23,16,1,0,0
54,23,9,5,0,0
55,23,11,1,0,0
56,23,27,1,0,0
57,23,29,3,0,0
58,23,11,1,0,0
1,24,9,0,0,0
2,24,26,1,0,0
3,24,37,1,0,0
4,24,28,1,0,0
5,24,18,0,0,0
6,24,34,2,0,0
7,24,17,1,0,0
8,24,21,2,0,0
9,24,24,2,0,0
10,24,17,1,0,0
11,24,10,1,0,0
12,24,12,2,0,0
13,24,13,1,0,0
14,24,7,2,0,0
15,24,12,1,0,0
16,24,8,1,0,0
17,24,28,2,0,0
18,24,21,2,0,0
19,24,23,1,0,0
20,24,10,2,0,0
21,24,9,0,0,0
22,24,5,1,0,0
23,24,22,1,0,0
24,24,19,1,0,0
25,24,27,0,0,0
26,24,32,1,0,0
27,24,15,1,0,0
28,24,12,1,0,0
29,24,9,1,0,0
30,24,12,3,0,0
31,24,24,2,0,0
32,24,22,2,0,0
33,24,29,0,0,0
34,24,27,2,0,0
35,24,28,1,0,0
36,24,12,0,0,0
37,24,12,1,0,0
38,24,13,1,0,0
39,24,16,3,0,0
40,24,14,1,0,0
41,24,16,1,0,0
42,24,16,1,0,0
43,24,33,1,0,0
44,24,17,2,0,0
45,24,2,2,0,0
46,24,7,3,0,0
47,24,5,0,0,0
48,24,15,3,0,0
49,24,17,2,0,0
50,24,7,3,0,0
51,24,31,0,0,0
52,24,17,1,0,0
53,24,20,3,0,0
54,24,19,3,0,0
55,24,17,0,0,0
56,24,22,1,0,0
57,24,20,1,0,0
58,24,9,1,0,0
0,25,4,1,0,0
1,25,22,2,0,0
2,25,25,1,0,0
3,25,38,3,0,0
4,25,12,3,0,0
5,25,26,1,0,0
6,25,27,2,0,0
7,25,28,1,0,0
8,25,39,5,0,0
9,25,21,0,0,0
10,25,23,0,0,0
11,25,28,3,0,0
12,25,29,0,0,0
13,25,23,1,0,0
14,25,11,1,0,0
15,25,9,2,0,0
16,25,8,1,0,0
17,25,6,2,0,0
18,25,10,1,0,0
19,25,10,1,0,0
20,25,9,1,0,0
21,25,5,3,0,0
22,25,5,3,0,0
23,25,10,0,0,0
24,25,13,2,0,0
25,25,53,1,0,0
26,25,24,1,0,0
27,25,11,1,0,0
28,25,9,4,0,0
29,25,10,2,0,0
30,25,7,1,0,0
31,25,25,0,0,0
32,25,19,3,0,0
33,25,21,0,0,0
34,25,14,0,0,0
35,25,19,3,0,0
36,25,14,2,0,0
37,25,16,1,0,0
38,25,13,2,0,0
39,25,16,2,0,0
40,25,17,0,0,0
41,25,12,0,0,0
42,25,20,3,0,0
43,25,34,0,0,0
44,25,23,2,0,0
45,25,24,2,0,0
46,25,13,3,0,0
47,25,8,2,0,0
48,25,14,1,0,0
49,25,11,2,0,0
50,25,9,4,0,0
